"","tvalues","df","t","pval","rej","D2","D1","p.one.samp","D","SE","Dr","tr","exclude"
"25809",2.59,48,2.59,0.0126703248055788,TRUE,0.732562625309263,0.37,0.72,0.471517535086594,0.182053102350036,-0.471517535086594,-2.59,FALSE
"25810",2.95,58,2.95,0.00457660294731133,TRUE,0.761686724754125,0.38405728739343,0.72,0.489793529854425,0.166031705035398,0.489793529854425,2.95,FALSE
"25811",0.1,55,0.1,0.920707947469307,FALSE,0.0264906471413009,0.0133630620956212,0.72,0.0170387859084115,0.170387859084115,0.0170387859084115,0.1,FALSE
"25812",2.36,51,2.36,0.0221389431128589,TRUE,0.648341861837812,0.327273115772885,0.72,0.417172364671065,0.176767951131807,-0.417172364671065,-2.36,FALSE
"25813",2.33,50,2.33,0.0238835449926691,TRUE,0.646225728602392,0.326265259578526,0.72,0.415854190905209,0.178478193521549,-0.415854190905209,-2.33,FALSE
"25814",2.57,65,2.57,0.01247100925944,TRUE,0.627950943991409,0.316345131816885,0.72,0.403594759225752,0.15704076234465,-0.403594759225752,-2.57,FALSE
"25815",2.83,50,2.83,0.00668512315935432,TRUE,0.784900777658699,0.396279263779927,0.72,0.505093287665983,0.178478193521549,-0.505093287665983,-2.83,FALSE
"25816",0.06,55,0.06,0.952373122390843,FALSE,0.0158943882847805,0.00801783725737273,0.72,0.0102232715450469,0.170387859084115,0.0102232715450469,0.06,FALSE
"25817",2.79,45,2.79,0.00770249437064674,TRUE,0.813926652558252,0.411363057672163,0.72,0.524080864240268,0.187842603670347,0.524080864240268,2.79,FALSE
"25818",3.56,58,3.56,0.000748117407557647,TRUE,0.919188047499894,0.463472523091733,0.72,0.591072869926018,0.166031705035398,-0.591072869926018,-3.56,FALSE
"25819",2.86,54,2.86,0.00601115857720558,TRUE,0.764367151869534,0.385642321328974,0.72,0.491685273880331,0.171917927930186,-0.491685273880331,-2.86,FALSE
"25820",0.93,53,0.93,0.356587806923531,FALSE,0.250802348836326,0.126556970043798,0.72,0.161345676105706,0.17348997430721,0.161345676105706,0.93,FALSE
"25821",1.38,42,1.38,0.17488886366848,FALSE,0.416085655517314,0.210448027058994,0.72,0.268026563027324,0.194222147121249,0.268026563027324,1.38,FALSE
"25822",3.98,55,3.98,0.000203661839437874,TRUE,1.05432775622377,0.531849871405724,0.72,0.678143679154779,0.170387859084115,-0.678143679154779,-3.98,FALSE
"25823",0.3,55,0.3,0.765308101871639,FALSE,0.0794719414239026,0.0400891862868637,0.72,0.0511163577252346,0.170387859084115,-0.0511163577252346,-0.3,FALSE
"25824",2.6,55,2.6,0.0119476993404057,TRUE,0.688756825673823,0.347439614486152,0.72,0.4430084336187,0.170387859084115,0.4430084336187,2.6,FALSE
"25827",2.34,262,2.34,0.0200348785563618,TRUE,0.288034088891639,0.144290581338901,0.72,0.184538763453667,0.0788627194246441,-0.184538763453667,-2.34,FALSE
"25830",3.655,185,3.655,0.000334944101834989,TRUE,0.534560142036932,0.267997602701523,0.72,0.342635113715438,0.0937442171588065,-0.342635113715438,-3.655,FALSE
"25831",5.267,89,5.267,9.55576212824383e-07,TRUE,1.10426324700287,0.555190547870228,0.72,0.708930903627368,0.134598614700469,-0.708930903627368,-5.267,FALSE
"25832",3.182,616,3.182,0.00153620672213428,TRUE,0.255997623370845,0.12810249644255,0.72,0.163913131982473,0.0515126121880807,-0.163913131982473,-3.182,FALSE
"25833",3,344,3,0.0028967204409196,TRUE,0.322561998342282,0.16151457061745,0.72,0.206607850380403,0.0688692834601343,-0.206607850380403,-3,FALSE
"25834",3.23,316,3.23,0.00136818687030349,TRUE,0.362258811543461,0.181414873885459,0.72,0.232051176429699,0.0718424694828791,0.232051176429699,3.23,FALSE
"25835",1.42,622,1.42,0.156108692511283,FALSE,0.113690989201612,0.0568910986952653,0.72,0.0727950680370423,0.0512641324204523,-0.0727950680370423,-1.42,FALSE
"25836",1.91,29,1.91,0.0660684784485601,FALSE,0.68609225374228,0.348716694944956,0.72,0.443181851408207,0.232032382936234,-0.443181851408207,-1.91,FALSE
"25837",1.81,29,1.81,0.0806708122559239,FALSE,0.650171193336925,0.33045927636145,0.72,0.419978613114583,0.232032382936234,-0.419978613114583,-1.81,FALSE
"25838",3.97,65,3.97,0.00018225739930422,TRUE,0.970025388189063,0.488673219187951,0.72,0.623451826508262,0.157040762344651,0.623451826508262,3.97,FALSE
"25839",3.33,65,3.33,0.00143437813808855,TRUE,0.813648499412993,0.409894664961178,0.72,0.522945738607686,0.15704076234465,-0.522945738607686,-3.33,FALSE
"25840",2.03,48,2.03,0.0479186358969601,TRUE,0.574170706323477,0.29,0.72,0.369567797770573,0.182053102350036,0.369567797770573,2.03,FALSE
"25841",2.04,48,2.04,0.0468735460283398,TRUE,0.576999133448223,0.291428571428571,0.72,0.371388328794074,0.182053102350036,-0.371388328794074,-2.04,FALSE
"25842",1.47,25,1.47,0.154035775630023,FALSE,0.565803263805833,0.288290718653131,0.72,0.365994231295887,0.248975667548223,0.365994231295887,1.47,FALSE
"25843",1.65,23,1.65,0.112534772750495,FALSE,0.66,0.336804839632687,0.72,0.427299484535535,0.258969384566991,-0.427299484535535,-1.65,FALSE
"25844",2.22,568,2.22,0.0268127676842869,TRUE,0.185971135281513,0.0930672414093707,0.72,0.119080331693571,0.0536397890511579,-0.119080331693571,-2.22,FALSE
"25845",2.71,548,2.71,0.00693905227065961,TRUE,0.231109576529482,0.115659981539383,0.72,0.14798586813661,0.0546073314157234,0.14798586813661,2.71,FALSE
"25846",1.98,548,1.98,0.0482033307227989,TRUE,0.168854967353643,0.0845043407557114,0.72,0.108122516203132,0.0546073314157234,0.108122516203132,1.98,FALSE
"25847",2.5,365,2.5,0.0128574302774762,TRUE,0.26099787548594,0.130677093372329,0.72,0.16716691236414,0.0668667649456561,0.16716691236414,2.5,FALSE
"25848",5.34,365,5.34,1.63798976604568e-07,TRUE,0.557491462037968,0.279126271443295,0.72,0.357068524809804,0.0668667649456561,0.357068524809804,5.34,FALSE
"25849",0.12,365,0.12,0.904549171685424,FALSE,0.0125278980233251,0.0062725004818718,0.72,0.00802401179347873,0.0668667649456561,-0.00802401179347873,-0.12,FALSE
"25850",2.563,163,2.563,0.0112817021812086,TRUE,0.399058558777197,0.200136675860249,0.72,0.255834803076994,0.0998184951529435,0.255834803076994,2.563,FALSE
"25851",2.001,163,2.001,0.0470521350825928,TRUE,0.311555277453441,0.15625184876955,0.72,0.19973680880104,0.0998184951529435,-0.19973680880104,-2.001,FALSE
"25852",5.8,221,5.8,2.27650671646984e-08,TRUE,0.776793455011613,0.389270512024134,0.72,0.497776936060628,0.0858236096656256,0.497776936060628,5.8,FALSE
"25853",1.85,205,1.85,0.065752783039704,FALSE,0.257167777337059,0.128895607643949,0.72,0.16481181515802,0.0890874676529838,-0.16481181515802,-1.85,FALSE
"25854",5.631,208,5.631,5.76190513079666e-08,TRUE,0.777151832931359,0.389504414602987,0.72,0.498045691734931,0.0884471127215292,0.498045691734931,5.631,FALSE
"25855",4.31,1082,4.31,1.78125922747352e-05,TRUE,0.261813854608469,0.130967350537226,0.72,0.167604371677174,0.0388873252151215,0.167604371677174,4.31,FALSE
"25856",1.47,1082,1.47,0.141852465036678,FALSE,0.0892961406669257,0.0446686787215132,0.72,0.0571643680662287,0.0388873252151215,0.0571643680662287,1.47,FALSE
"25857",2.76,1054,2.76,0.0058803526119664,TRUE,0.169866257551479,0.0849733719093769,0.72,0.108743379889166,0.0393997753221614,0.108743379889166,2.76,FALSE
"25858",3.77,1082,3.77,0.000172072660506561,TRUE,0.229011190690007,0.114558448149731,0.72,0.146605216061008,0.0388873252151215,0.146605216061008,3.77,FALSE
"25859",2.04,27,2.04,0.0512434621347484,FALSE,0.757636979762372,0.385523762469412,0.72,0.489715463311441,0.240056599662471,-0.489715463311441,-2.04,FALSE
"25860",1.45,7,1.45,0.190340802187395,FALSE,0.966666666666667,0.512652416360247,0.93,0.544433413881696,0.375471319918411,-0.544433413881696,-1.45,FALSE
"25861",2.56,5,2.56,0.0506465947860841,FALSE,1.93517810180724,1.04511562358749,0.93,1.10741999706287,0.432585936352684,-1.10741999706287,-2.56,FALSE
"25862",3.5,88,3.5,0.000732549516013314,TRUE,0.737864787372622,0.370999258002226,0.72,0.473721606225937,0.135349030350268,-0.473721606225937,-3.5,FALSE
"25863",4.162,53,4.162,0.000116358410583217,TRUE,1.12240793102881,0.566376461636866,0.72,0.722065273066609,0.17348997430721,-0.722065273066609,-4.162,FALSE
"25864",0.141,55,0.141,0.888385105713465,FALSE,0.0373518124692342,0.0188419175548259,0.72,0.0240246881308602,0.170387859084115,-0.0240246881308602,-0.141,FALSE
"25865",1.29,69,1.29,0.201357390656589,FALSE,0.306189667814014,0.154184490604137,0.72,0.196745940222902,0.152516232730932,-0.196745940222902,-1.29,FALSE
"25866",0.56,99,0.56,0.576744390326112,FALSE,0.111444165303519,0.056,0.72,0.0715243662849853,0.127722082651759,-0.0715243662849853,-0.56,FALSE
"25867",0.482,69,0.482,0.631331345733668,FALSE,0.114405751849887,0.0576100189699178,0.72,0.0735128241763093,0.152516232730932,0.0735128241763093,0.482,FALSE
"25868",4.162,53,4.162,0.000116358410583217,TRUE,1.12240793102881,0.566376461636866,0.72,0.722065273066609,0.17348997430721,0.722065273066609,4.162,FALSE
"25869",1,41,1,0.323176101545954,FALSE,0.304997140665209,0.154303349962092,0.72,0.196497611358965,0.196497611358965,-0.196497611358965,-1,FALSE
"25870",1.816,36,1.816,0.0777060334037212,FALSE,0.58918820154693,0.298548560946529,0.72,0.379927660314641,0.209211266693084,-0.379927660314641,-1.816,FALSE
"25871",0.488,42,0.488,0.628087848259766,FALSE,0.147137536153949,0.0744193023223111,0.72,0.0947804077951696,0.194222147121249,0.0947804077951696,0.488,FALSE
"25873",4.16,1289,4.16,3.39317503978975e-05,TRUE,0.231558221436413,0.115823977649059,0.72,0.148229565909518,0.0356321071897879,0.148229565909518,4.16,FALSE
"25874",0.37,1379,0.37,0.71143930609745,FALSE,0.0199129168577638,0.00996006518807606,0.72,0.0127468636555886,0.0344509828529423,0.0127468636555886,0.37,FALSE
"25875",0.99,221,0.99,0.323256787478992,FALSE,0.13259060697612,0.0664444494661884,0.72,0.0849653735689693,0.0858236096656255,-0.0849653735689693,-0.99,FALSE
"25876",2.17,221,2.17,0.0310730309117431,TRUE,0.290627896099172,0.145640863981443,0.72,0.186237232974407,0.0858236096656255,0.186237232974407,2.17,FALSE
"25877",1.41,93,1.41,0.161875371119002,FALSE,0.289325895288013,0.14543039572249,0.72,0.185721135600836,0.131717117447402,-0.185721135600836,-1.41,FALSE
"25878",1.07,93,1.07,0.287388528229506,FALSE,0.219559367346223,0.110362073349691,0.72,0.14093731566872,0.131717117447402,0.14093731566872,1.07,FALSE
"25879",1.19,93,1.19,0.237075379373774,FALSE,0.244182847796267,0.122739128304796,0.72,0.156743369762408,0.131717117447402,-0.156743369762408,-1.19,FALSE
"25881",5.66,2973,5.66,1.65790305928226e-08,TRUE,0.207540539727187,0.10378771464305,0.72,0.132838505666608,0.0234697006478107,-0.132838505666608,-5.66,FALSE
"25882",4.97,2973,4.97,7.07453680082182e-07,TRUE,0.182239661209208,0.0911351487236676,0.72,0.116644412219619,0.0234697006478107,-0.116644412219619,-4.97,FALSE
"25883",1.64,2973,1.64,0.101110959398537,FALSE,0.0601354214050507,0.0300727653736046,0.72,0.0384903090624095,0.0234697006478107,-0.0384903090624095,-1.64,FALSE
"25884",0.91,2973,0.91,0.362896278594496,FALSE,0.0333678252918269,0.0166867173719391,0.72,0.0213574275895077,0.0234697006478107,0.0213574275895077,0.91,FALSE
"25888",3.6,2973,3.6,0.000323416505538354,TRUE,0.132004583572062,0.0660133874054735,0.72,0.0844909223321184,0.0234697006478107,-0.0844909223321184,-3.6,FALSE
"25889",0.54,2973,0.54,0.58923747729288,FALSE,0.0198006875358094,0.00990200811082102,0.72,0.0126736383498178,0.0234697006478107,-0.0126736383498178,-0.54,FALSE
"25895",5.69,2971,5.69,1.39409681576552e-08,TRUE,0.208710744590452,0.104372927240643,0.72,0.13358751609859,0.023477595096413,0.13358751609859,5.69,FALSE
"25896",2.91,2971,2.91,0.00364114889157285,TRUE,0.106739589939932,0.0533787729824731,0.72,0.0683198017305617,0.023477595096413,-0.0683198017305617,-2.91,FALSE
"25897",4.24,2971,4.24,2.30337389037771e-05,TRUE,0.155524350977771,0.0777752568541876,0.72,0.0995450032087909,0.023477595096413,-0.0995450032087909,-4.24,FALSE
"25899",4.82,2971,4.82,1.50769982920629e-06,TRUE,0.176798908422843,0.0884143250087699,0.72,0.11316200836471,0.023477595096413,0.11316200836471,4.82,FALSE
"25900",2.57,2971,2.57,0.0102181781422395,TRUE,0.094268297644545,0.0471420778573731,0.72,0.0603374193977813,0.023477595096413,-0.0603374193977813,-2.57,FALSE
"25901",2.97,2971,2.97,0.0030018404360046,TRUE,0.108940406227354,0.0544793662398437,0.72,0.0697284574363465,0.023477595096413,-0.0697284574363465,-2.97,FALSE
"25902",2.5,2971,2.5,0.012472841470228,TRUE,0.0917006786425536,0.0458580523904408,0.72,0.0586939877410324,0.023477595096413,0.0586939877410324,2.5,FALSE
"25903",2.52,2971,2.52,0.0117874938773235,TRUE,0.092434284071694,0.0462249168095643,0.72,0.0591635396429606,0.023477595096413,-0.0591635396429606,-2.52,FALSE
"25904",3.42,2963,3.42,0.000634680328370774,TRUE,0.125615650843877,0.0628184196406902,0.72,0.0804016443775825,0.0235092527419832,0.0804016443775825,3.42,FALSE
"25907",3.2,2963,3.2,0.0013887902144738,TRUE,0.117535111900704,0.0587774686696516,0.72,0.0752296087743462,0.0235092527419832,0.0752296087743462,3.2,FALSE
"25908",6,2963,6,2.21241425180096e-09,TRUE,0.22037833481382,0.110207753755597,0.72,0.141055516451899,0.0235092527419832,-0.141055516451899,-6,FALSE
"25909",3.23,2963,3.23,0.00125143578459808,TRUE,0.118637003574773,0.0593285074384296,0.72,0.0759348863566057,0.0235092527419832,0.0759348863566057,3.23,FALSE
"25910",4.28,2963,4.28,1.9282018466793e-05,TRUE,0.157203212167191,0.078614864345659,0.72,0.100619601735688,0.0235092527419832,-0.100619601735688,-4.28,FALSE
"25911",3.9,2963,3.9,9.83282867585977e-05,TRUE,0.143245917628983,0.0716350399411379,0.72,0.0916860856937344,0.0235092527419832,0.0916860856937344,3.9,FALSE
"25912",3.33,2963,3.33,0.000879092833213191,TRUE,0.12230997582167,0.0611653033343562,0.72,0.078285811630804,0.0235092527419832,0.078285811630804,3.33,FALSE
"25913",4.48,2963,4.48,7.74682103754643e-06,TRUE,0.164549156660985,0.0822884561375123,0.72,0.105321452284085,0.0235092527419832,-0.105321452284085,-4.48,FALSE
"25914",2.79,2963,2.79,0.00530451836653434,TRUE,0.102475925688426,0.0512466054963525,0.72,0.0655908151501331,0.0235092527419832,0.0655908151501331,2.79,FALSE
"25915",2.09,2963,2.09,0.0367028544513917,TRUE,0.0767651199601471,0.0383890342248662,0.72,0.0491343382307449,0.0235092527419832,0.0491343382307449,2.09,FALSE
"25916",3,2963,3,0.00272228160563159,TRUE,0.11018916740691,0.0551038768777984,0.72,0.0705277582259496,0.0235092527419832,-0.0705277582259496,-3,FALSE
"25917",2.76,2963,2.76,0.00581569314965624,TRUE,0.101374034014357,0.0506955667275745,0.72,0.0648855375678736,0.0235092527419832,-0.0648855375678736,-2.76,FALSE
"25918",2.9,2963,2.9,0.00375908873845421,TRUE,0.106516195160013,0.0532670809818718,0.72,0.0681768329517513,0.0235092527419832,-0.0681768329517513,-2.9,FALSE
"25919",3.1,2963,3.1,0.00195338543344992,TRUE,0.113862139653807,0.056940672773725,0.72,0.0728786835001479,0.0235092527419832,-0.0728786835001479,-3.1,FALSE
"25920",5.49,2963,5.49,4.3589994502824e-08,TRUE,0.201646176354645,0.100840094686371,0.72,0.129065797553488,0.0235092527419832,-0.129065797553488,-5.49,FALSE
"25921",2.63,2963,2.63,0.00858265927212409,TRUE,0.0965991700933909,0.0483077320628699,0.72,0.0618293347114158,0.0235092527419832,0.0618293347114158,2.63,FALSE
"25922",4.42,2963,4.42,1.02246113231619e-05,TRUE,0.162345373312847,0.0811863785999563,0.72,0.103910897119566,0.0235092527419832,0.103910897119566,4.42,FALSE
"25923",2.18,2963,2.18,0.0293359180427708,TRUE,0.0800707949823545,0.0400421505312002,0.72,0.0512501709775234,0.0235092527419832,0.0512501709775234,2.18,FALSE
"25924",2.07,2963,2.07,0.0385388008663528,TRUE,0.0760305255107677,0.0380216750456809,0.72,0.0486641531759052,0.0235092527419832,-0.0486641531759052,-2.07,FALSE
"25925",2.64,2963,2.64,0.00833407852665324,TRUE,0.0969664673180806,0.0484914116524626,0.72,0.0620644272388356,0.0235092527419832,-0.0620644272388356,-2.64,FALSE
"25926",2.25,2963,2.25,0.0245220352219984,TRUE,0.0826418755551823,0.0413279076583488,0.72,0.0528958186694622,0.0235092527419832,-0.0528958186694622,-2.25,FALSE
"25933",2.37,17,2.37,0.0298826536740995,TRUE,1.08743057854646,0.558614357137373,0.72,0.706682899131918,0.298178438452286,0.706682899131918,2.37,FALSE
"25934",5.84,17,5.84,1.96877081088953e-05,TRUE,2.67957577160816,1.37650120070981,0.72,1.74136208056135,0.298178438452286,-1.74136208056135,-5.84,FALSE
"25936",4.6,15,4.6,0.000346982177088728,TRUE,2.23132775033426,1.15,0.72,1.45277177009359,0.315819950020346,-1.45277177009359,-4.6,FALSE
"25937",2.71,17,2.71,0.0148614163866214,TRUE,1.24343327757844,0.638753125671848,0.72,0.808063568205695,0.298178438452286,-0.808063568205695,-2.71,FALSE
"25941",0.03,283,0.03,0.976088198640471,FALSE,0.00355409326655455,0.00178017248729078,0.72,0.00227687030548464,0.0758956768494879,-0.00227687030548464,-0.03,FALSE
"25942",0.71,283,0.71,0.478288751484057,FALSE,0.0841135406417911,0.0421307488658818,0.72,0.0538859305631364,0.0758956768494879,-0.0538859305631364,-0.71,FALSE
"25943",1.55,283,1.55,0.122259064056994,FALSE,0.183628152105319,0.0919755785100236,0.72,0.117638299116706,0.0758956768494879,0.117638299116706,1.55,FALSE
"25944",1.69,283,1.69,0.0921291318257784,FALSE,0.200213920682573,0.100283050117381,0.72,0.128263693875635,0.0758956768494879,0.128263693875635,1.69,FALSE
"25945",0.086,19,0.086,0.932366232045276,FALSE,0.0375334771205907,0.0192301846064982,0.72,0.0243551065104441,0.283198912912141,-0.0243551065104441,-0.086,FALSE
"25946",1.475,20,1.475,0.155781789200229,FALSE,0.628942113249051,0.321871388098089,0.72,0.407851191140358,0.276509282129056,0.407851191140358,1.475,FALSE
"25947",0.342,7,0.342,0.742389020034018,FALSE,0.228,0.1209152595829,0.93,0.128411191412097,0.375471319918411,0.128411191412097,0.342,FALSE
"25948",2.038,6,2.038,0.087686909590325,FALSE,1.44108362005818,0.770291595992805,0.93,0.817247037677381,0.40100443458164,0.817247037677381,2.038,FALSE
"25949",1.475,20,1.475,0.155781789200229,FALSE,0.628942113249051,0.321871388098089,0.72,0.407851191140358,0.276509282129056,0.407851191140358,1.475,FALSE
"25950",2.56,16,2.56,0.020974670569847,TRUE,1.20679557322504,0.620891200093012,0.72,0.784944424569981,0.306618915847649,-0.784944424569981,-2.56,FALSE
"25951",1.96,16,1.96,0.0676503102131716,FALSE,0.923952860750422,0.475369825071213,0.72,0.600973075061391,0.306618915847649,0.600973075061391,1.96,FALSE
"25952",0.83,18,0.83,0.417411493893046,FALSE,0.371187284264965,0.190415059112566,0.72,0.241031282155238,0.290399135126793,-0.241031282155238,-0.83,FALSE
"25953",2.35,11,2.35,0.0384872863688264,TRUE,1.30354546112929,0.67838656629781,0.72,0.853431056850624,0.363162151851329,0.853431056850624,2.35,FALSE
"25954",0.219,14,0.219,0.829810613162342,FALSE,0.1095,0.0565455568546283,0.72,0.0713728009353324,0.325903200617956,-0.0713728009353324,-0.219,FALSE
"25955",0.688,14,0.688,0.502693606391259,FALSE,0.344,0.177640836146047,0.72,0.224221402025154,0.325903200617956,0.224221402025154,0.688,FALSE
"25956",3.64,14,3.64,0.00267741253516318,TRUE,1.82,0.939843958679667,0.72,1.18628765024936,0.325903200617956,1.18628765024936,3.64,FALSE
"25957",0.553,22,0.553,0.585839462862736,FALSE,0.225761304626516,0.115308470973562,0.72,0.146235264396389,0.264439899450975,-0.146235264396389,-0.553,FALSE
"25958",1.11,22,1.11,0.278984819899273,FALSE,0.453155602414888,0.231450999603353,0.72,0.293528288390583,0.264439899450975,0.293528288390583,1.11,FALSE
"25959",1.6,22,1.6,0.12386218146289,FALSE,0.653197264742181,0.33362306249132,0.72,0.423103839121561,0.264439899450975,-0.423103839121561,-1.6,FALSE
"25960",0.315,22,0.315,0.755729942678955,FALSE,0.128598211496117,0.0656820404279786,0.72,0.0832985683270573,0.264439899450976,-0.0832985683270573,-0.315,FALSE
"25961",0.762,22,0.762,0.454152291348209,FALSE,0.311085197333464,0.158887983511491,0.72,0.201503203381643,0.264439899450976,-0.201503203381643,-0.762,FALSE
"25962",5.97,10,5.97,0.000137509472229347,TRUE,3.44678110706207,1.80002272712925,0.93,1.91529581372455,0.320820069300594,-1.91529581372455,-5.97,FALSE
"25963",2.57,8,2.57,0.0331275642846756,TRUE,1.62541071732655,0.856666666666667,0.93,0.910478750212858,0.354271887242357,-0.910478750212858,-2.57,FALSE
"25964",2.39,14,2.39,0.0314655646853801,TRUE,1.195,0.617095346495715,0.72,0.778908649476915,0.325903200617956,0.778908649476915,2.39,FALSE
"25965",2.49,20,2.49,0.0216914953595424,TRUE,1.06173956745094,0.543362546687621,0.72,0.68850811250135,0.276509282129056,-0.68850811250135,-2.49,FALSE
"25966",2.39,20,2.39,0.0268068933161136,TRUE,1.01909942417982,0.521540757664022,0.72,0.660857184288445,0.276509282129056,-0.660857184288445,-2.39,FALSE
"25967",2.418,50,2.418,0.019291600257429,TRUE,0.670632537236302,0.338587724317973,0.72,0.431560271935105,0.178478193521549,-0.431560271935105,-2.418,FALSE
"25968",1.9,29,1.9,0.067417781990994,FALSE,0.682500147701745,0.346890953086605,0.72,0.440861527578844,0.232032382936234,-0.440861527578844,-1.9,FALSE
"25969",3.42,29,3.42,0.00187984903007554,TRUE,1.22850026586314,0.624403715555889,0.72,0.79355074964192,0.232032382936234,0.79355074964192,3.42,FALSE
"25970",1.36,29,1.36,0.184309650397827,FALSE,0.488526421512828,0.248300892735675,0.72,0.315564040793278,0.232032382936234,-0.315564040793278,-1.36,FALSE
"25971",1.96,31,1.96,0.0590379947216118,FALSE,0.682384411346336,0.346482322781408,0.72,0.440534907579588,0.224762707948769,0.440534907579588,1.96,FALSE
"25972",2.34,25,2.34,0.0275680383455419,TRUE,0.900666419935816,0.458911756223351,0.72,0.582603062062841,0.248975667548223,-0.582603062062841,-2.34,FALSE
"25973",5.1,11,5.1,0.000344047318461049,TRUE,2.82897100074867,1.47224318643355,0.72,1.85212697444178,0.363162151851329,1.85212697444178,5.1,FALSE
"25974",2.26,11,2.26,0.045092068080123,TRUE,1.25362244346902,0.652405804184277,0.72,0.820746463184004,0.363162151851329,-0.820746463184004,-2.26,FALSE
"25975",0.2,11,0.2,0.845130008887943,FALSE,0.110940039245046,0.0577350269189626,0.72,0.0726324303702659,0.363162151851329,0.0726324303702659,0.2,FALSE
"25976",3.03,11,3.03,0.0114493125279578,TRUE,1.68074159456244,0.874685657822283,0.72,1.10038132010953,0.363162151851329,-1.10038132010953,-3.03,FALSE
"25978",1.66,11,1.66,0.125122258128494,FALSE,0.92080232573388,0.479200723427389,0.72,0.602849172073207,0.363162151851329,-0.602849172073207,-1.66,FALSE
"25979",0.58,11,0.58,0.573602822536188,FALSE,0.321726113810633,0.167431578064991,0.72,0.210634048073771,0.363162151851329,-0.210634048073771,-0.58,FALSE
"25980",3.72,11,3.72,0.00338177882521284,TRUE,2.06348472995785,1.0738715006927,0.72,1.35096320488695,0.363162151851329,1.35096320488695,3.72,FALSE
"25981",1.93,11,1.93,0.0797864808786493,FALSE,1.07057137871469,0.557143009767989,0.72,0.700902953073066,0.363162151851329,-0.700902953073066,-1.93,FALSE
"25982",0.93,11,0.93,0.37233083732094,FALSE,0.515871182489463,0.268467875173176,0.72,0.337740801221736,0.363162151851329,-0.337740801221736,-0.93,FALSE
"25983",3.8,25,3.8,0.000826561907628642,TRUE,1.46262068194705,0.745241313525099,0.72,0.946107536683246,0.248975667548223,0.946107536683246,3.8,FALSE
"25984",2.42,15,2.42,0.0286803914854268,TRUE,1.17387242517585,0.605,0.72,0.764284279049238,0.315819950020346,0.764284279049238,2.42,FALSE
"25985",3.45,15,3.45,0.00357184192552418,TRUE,1.6734958127507,0.8625,0.72,1.0895788275702,0.315819950020346,1.0895788275702,3.45,FALSE
"25986",0.77,108,0.77,0.44298088046707,FALSE,0.146833238743821,0.0737526239620287,0.72,0.0942151961009306,0.122357397533676,-0.0942151961009306,-0.77,FALSE
"25987",0.85,108,0.85,0.39720550029265,FALSE,0.162088640171751,0.0814152342437979,0.72,0.104003787903625,0.122357397533676,-0.104003787903625,-0.85,FALSE
"25988",5.85,108,5.85,5.32672037589776e-08,TRUE,1.11555122941734,0.560328376854374,0.72,0.715790775572005,0.122357397533676,-0.715790775572005,-5.85,FALSE
"25989",2.29,108,2.29,0.0239644843266338,TRUE,0.436685865874481,0.219342219315644,0.72,0.280198440352118,0.122357397533676,0.280198440352118,2.29,FALSE
"25990",1.61,108,1.61,0.110316957809162,FALSE,0.307014953737081,0.154210031920605,0.72,0.196995410029218,0.122357397533676,-0.196995410029218,-1.61,FALSE
"26000",2.487,108,2.487,0.0144125933314585,TRUE,0.474252291890758,0.2382113971345,0.72,0.304302847666252,0.122357397533676,-0.304302847666252,-2.487,FALSE
"26001",3.584,104,3.584,0.000516787827657961,TRUE,0.696217706137687,0.349762586144754,0.72,0.446770019742776,0.124656813544301,-0.446770019742776,-3.584,FALSE
"26002",2.184,104,2.184,0.0312091063132747,TRUE,0.424257664677653,0.21313657593196,0.72,0.272250480780754,0.124656813544301,-0.272250480780754,-2.184,FALSE
"26003",3.254,104,3.254,0.0015354967718384,TRUE,0.632112839222107,0.317557883737453,0.72,0.405633271273156,0.124656813544301,-0.405633271273156,-3.254,FALSE
"26004",2.017,104,2.017,0.0462722838047736,TRUE,0.39181671687492,0.196839044713719,0.72,0.251432792918855,0.124656813544301,0.251432792918855,2.017,FALSE
"26005",2.7,38,2.7,0.0102950245598428,TRUE,0.853814968245462,0.432346015273735,0.72,0.550357322105819,0.203836045224377,-0.550357322105819,-2.7,FALSE
"26006",3.7,32,3.7,0.000806937314977052,TRUE,1.26908953005457,0.644087327036082,0.72,0.819087943881257,0.221375119967907,-0.819087943881257,-3.7,FALSE
"26007",4,55,4,0.000190788874054659,TRUE,1.05962588565204,0.534522483824849,0.72,0.681551436336461,0.170387859084115,-0.681551436336461,-4,FALSE
"26008",2.9,32,2.9,0.00669343957625212,TRUE,0.994691793826551,0.504825202271524,0.72,0.641987847906931,0.221375119967907,0.641987847906931,2.9,FALSE
"26009",2.7,37,2.7,0.0103936041036872,TRUE,0.864692030547471,0.437997837053059,0.72,0.557472211231494,0.206471189344998,-0.557472211231494,-2.7,FALSE
"26010",1.8,37,1.8,0.0800186593140761,FALSE,0.576461353698314,0.291998558035373,0.72,0.371648140820996,0.206471189344998,-0.371648140820996,-1.8,FALSE
"26011",2,32,2,0.0540481854543904,FALSE,0.685994340570035,0.348155311911396,0.72,0.442750239935815,0.221375119967907,-0.442750239935815,-2,FALSE
"26012",4.5,63,4.5,2.99124222347125e-05,TRUE,1.11631261130288,0.5625,0.72,0.717567531164805,0.159459451369957,-0.717567531164805,-4.5,FALSE
