"","tvalues","df","t","pval","rej","D2","D1","p.one.samp","D","SE","Dr","tr","exclude"
"10463",2.6796,5,2.6796,0.043841132223968,TRUE,2.02558720375105,1.09394211912697,0.93,1.15915727505065,0.432585936352684,1.15915727505065,2.6796,FALSE
"16756",3.5,26,3.5,0.0016962119809345,TRUE,1.3228756555323,0.673575314054563,0.72,0.855379409668328,0.244394117048094,-0.855379409668328,-3.5,FALSE
"3070",4.14,35,4.14,0.000207829074892585,TRUE,1.36122361488836,0.69,0.72,0.87794261216874,0.212063432891,-0.87794261216874,-4.14,FALSE
"12632",3.3,7,3.3,0.013120714938438,TRUE,2.2,1.1667261889578,0.93,1.23905535573076,0.375471319918411,-1.23905535573076,-3.3,FALSE
"14674",3.34,18,3.34,0.0036446204717735,TRUE,1.49369340896986,0.766248551127676,0.72,0.969933111323487,0.290399135126793,0.969933111323487,3.34,FALSE
"2182",2.53,27,2.53,0.0175486570152263,TRUE,0.939618411175882,0.478125058356672,0.72,0.607343197146051,0.240056599662471,0.607343197146051,2.53,FALSE
"23164",1.21,39,1.21,0.233562053607167,FALSE,0.377940503770427,0.191317798440187,0.72,0.243572155932654,0.201299302423681,0.243572155932654,1.21,FALSE
"2742",3.5,158,3.5,0.000604757796670352,TRUE,0.553398590529466,0.27756805500135,0.72,0.354800604949223,0.101371601414064,0.354800604949223,3.5,FALSE
"13199",2.54,34,2.54,0.0158234777824711,TRUE,0.846666666666667,0.429338361402086,0.72,0.546190286876169,0.21503554601424,0.546190286876169,2.54,FALSE
"21657",1.8,11,1.8,0.0993158931387694,FALSE,0.998460353205412,0.519615242270663,0.72,0.653691873332393,0.363162151851329,-0.653691873332393,-1.8,FALSE
"18099",5.95,8,5.95,0.000341978026627388,TRUE,3.76311041560037,1.98333333333333,0.93,2.10791772909203,0.354271887242357,2.10791772909203,5.95,FALSE
"19709",5.29,39,5.29,4.99733666980973e-06,TRUE,1.65231840078145,0.836422441114536,0.72,1.06487330982127,0.201299302423681,-1.06487330982127,-5.29,FALSE
"24589",2.1,24,2.1,0.046421502183235,TRUE,0.823687767580373,0.42,0.72,0.533032574922504,0.253825035677383,-0.533032574922504,-2.1,FALSE
"2875",2.35,23,2.35,0.0277248070017238,TRUE,0.94,0.479691741295039,0.72,0.608578053732428,0.258969384566991,-0.608578053732428,-2.35,FALSE
"19949",2.95,38,2.95,0.00541488733205053,TRUE,0.932871909749672,0.472378053725007,0.72,0.601316333411913,0.203836045224377,-0.601316333411913,-2.95,FALSE
"18212",2.02,51,2.02,0.048651521119436,TRUE,0.554936678352704,0.280123599093741,0.72,0.35707126128625,0.176767951131807,0.35707126128625,2.02,FALSE
"1075",3.99,9,3.99,0.00315773179111778,TRUE,2.40606052973055,1.26174878640718,0.93,1.34185060843982,0.336303410636546,-1.34185060843982,-3.99,FALSE
"948",3.36,20,3.36,0.00311565904434152,TRUE,1.4327088139097,0.733212111192934,0.72,0.929071187953629,0.276509282129056,0.929071187953629,3.36,FALSE
"2994",2.317,28,2.317,0.0280371202865091,TRUE,0.846048777159647,0.430256098556229,0.72,0.546678048565186,0.235942187555108,0.546678048565186,2.317,FALSE
"5476",3.66,261,3.66,0.000305189637395786,TRUE,0.451370536496048,0.226115555136769,0.72,0.289186949917367,0.0790128278462751,0.289186949917367,3.66,FALSE
"4777",0.47,12,0.47,0.64678135974,FALSE,0.251225567397679,0.130354546112929,0.72,0.164198432072659,0.34935836611204,0.164198432072659,0.47,FALSE
"24183",1.62,7,1.62,0.149263948341011,FALSE,1.08,0.572756492761104,0.93,0.608263538267826,0.375471319918411,-0.608263538267826,-1.62,FALSE
"6980",4.36,78,4.36,3.92944334832723e-05,TRUE,0.974925638189908,0.490538324803746,0.72,0.626166772551872,0.143616232236668,-0.626166772551872,-4.36,FALSE
"10773",2.6,18,2.6,0.0180993721525051,TRUE,1.16275534829989,0.596480908063461,0.72,0.755037751329661,0.290399135126793,0.755037751329661,2.6,FALSE
"24353",2.12,17,2.12,0.0490215599102539,TRUE,0.972722711611182,0.499688792038494,0.72,0.632138289518846,0.298178438452286,0.632138289518846,2.12,FALSE
"21720",0.017,23,0.017,0.986583227768339,FALSE,0.0068,0.00347011046894284,0.72,0.00440247953763884,0.258969384566991,0.00440247953763884,0.017,FALSE
"24701",5.53,6,5.53,0.00147317099094968,TRUE,3.91030049996161,2.09014353574103,0.93,2.21755452323647,0.40100443458164,-2.21755452323647,-5.53,FALSE
"7991",2.9,14,2.9,0.0116420516929969,TRUE,1.45,0.748776780266767,0.72,0.945119281792072,0.325903200617956,0.945119281792072,2.9,FALSE
"20214",2.4,30,2.4,0.0228064370244352,TRUE,0.848528137423857,0.43105272486426,0.72,0.547945840380947,0.228310766825395,0.547945840380947,2.4,FALSE
"20913",2.61,24,2.61,0.0153531489677039,TRUE,1.02372622542132,0.522,0.72,0.66248334311797,0.253825035677383,0.66248334311797,2.61,FALSE
"4409",4.14,7,4.14,0.00434916755485748,TRUE,2.76,1.46371103705615,0.93,1.55445126446222,0.375471319918411,-1.55445126446222,-4.14,FALSE
"20584",1.75,19,1.75,0.0962514063823667,FALSE,0.763762615825973,0.391311896062463,0.72,0.495598097596246,0.283198912912141,-0.495598097596246,-1.75,FALSE
"22336",1.49,10,1.49,0.167073441264854,FALSE,0.860251901092542,0.449251903420868,0.93,0.478021903257885,0.320820069300594,-0.478021903257885,-1.49,FALSE
"18812",3.69,5,3.69,0.014145634415224,TRUE,2.7893778108081,1.50643619181165,0.93,1.59624210514141,0.432585936352684,1.59624210514141,3.69,FALSE
"4506",0.049,46,0.049,0.961131436097857,FALSE,0.0141450815951458,0.00714738458339683,0.72,0.00910673974668655,0.185851831565032,0.00910673974668655,0.049,FALSE
"24520",1.45,21,1.45,0.161830554022818,FALSE,0.604691800765517,0.309141038715635,0.72,0.391895252089602,0.270272587648001,-0.391895252089602,-1.45,FALSE
"25766",2.1,50,2.1,0.0407953347346237,TRUE,0.582435206036491,0.294058817645882,0.72,0.374804206395252,0.178478193521549,0.374804206395252,2.1,FALSE
"12655",0.44,6,0.44,0.675344122587205,FALSE,0.311126983722081,0.16630436812406,0.93,0.176441951215921,0.40100443458164,-0.176441951215921,-0.44,FALSE
"10257",0.83,38,0.83,0.411722955210425,FALSE,0.262469045793975,0.132906367658222,0.72,0.169183917536233,0.203836045224377,0.169183917536233,0.83,FALSE
"21753",2.57,22,2.57,0.0174662758989668,TRUE,1.04919810649213,0.535882044126682,0.72,0.679610541589007,0.264439899450976,0.679610541589007,2.57,FALSE
"7173",4.14,77,4.14,8.80781678356257e-05,TRUE,0.931572781966748,0.468762692135863,0.72,0.59834951728851,0.144528868910268,0.59834951728851,4.14,FALSE
"16643",4.22,8,4.22,0.00291582293942927,TRUE,2.66896234518211,1.40666666666667,0.93,1.49502736416275,0.354271887242357,-1.49502736416275,-4.22,FALSE
"20957",4.281,11,4.281,0.0012965478089968,TRUE,2.37467154004021,1.23581825120039,0.72,1.55469717207554,0.363162151851329,1.55469717207554,4.281,FALSE
"21686",3.09,17,3.09,0.00664538831010897,TRUE,1.41778923532007,0.728319984622144,0.72,0.921371374817564,0.298178438452286,0.921371374817564,3.09,FALSE
"10289",3.36,14,3.36,0.00467011828153696,TRUE,1.68,0.867548269550461,0.72,1.09503475407633,0.325903200617956,1.09503475407633,3.36,FALSE
"10942",0.65,13,0.65,0.527012180395711,FALSE,0.335658556671309,0.173719807243076,0.72,0.219062657082981,0.337019472435356,0.219062657082981,0.65,FALSE
"12137",1.67,13,1.67,0.118807082460119,FALSE,0.862384291755518,0.446326273993749,0.72,0.562822518967044,0.337019472435356,0.562822518967044,1.67,FALSE
"8329",0.65,28,0.65,0.520989930333542,FALSE,0.237346441585572,0.120701969815084,0.72,0.15336242191082,0.235942187555108,0.15336242191082,0.65,FALSE
"12048",0.78,15,0.78,0.447524682493354,FALSE,0.378355575056679,0.195,0.72,0.24633956101587,0.315819950020346,0.24633956101587,0.78,FALSE
"25750",2.5,48,2.5,0.0158896909342374,TRUE,0.707106781186547,0.357142857142857,0.72,0.45513275587509,0.182053102350036,-0.45513275587509,-2.5,FALSE
"554",3.49,5,3.49,0.0174704493019728,TRUE,2.63819202160441,1.42478653371888,0.93,1.50972491787087,0.432585936352684,-1.50972491787087,-3.49,FALSE
"1323",2.94,88,2.94,0.00419215255492889,TRUE,0.619806421393002,0.31163937672187,0.72,0.397926149229787,0.135349030350268,0.397926149229787,2.94,FALSE
"21085",5.797,139,5.797,4.33838738267411e-08,TRUE,0.976390937284522,0.489935921466121,0.72,0.626143325895273,0.108011613920178,-0.626143325895273,-5.797,FALSE
"13233",1.5,18,1.5,0.150950452184267,FALSE,0.670820393249937,0.344123600805843,0.72,0.435598702690189,0.290399135126793,-0.435598702690189,-1.5,FALSE
"19258",5.41,18,5.41,3.85623580614336e-05,TRUE,2.41942555165477,1.24113912023974,0.72,1.57105932103595,0.290399135126793,1.57105932103595,5.41,FALSE
"295",5.89,21,5.89,7.58750217455528e-06,TRUE,2.45629979759234,1.25575221933455,0.72,1.59190554124673,0.270272587648001,1.59190554124673,5.89,FALSE
"23033",0.66,18,0.66,0.517610874551322,FALSE,0.295160973029972,0.151414384354571,0.72,0.191663429183683,0.290399135126793,0.191663429183683,0.66,FALSE
"6671",4.13,58,4.13,0.000117834626089497,TRUE,1.06636141465578,0.537680202350803,0.72,0.685710941796195,0.166031705035398,-0.685710941796195,-4.13,FALSE
"20748",2.29,139,2.29,0.0235269649288827,TRUE,0.385705579848466,0.19354032433283,0.72,0.247346595877208,0.108011613920178,-0.247346595877208,-2.29,FALSE
"5370",2.89,118,2.89,0.00458607987518467,TRUE,0.52763939706331,0.264925865641153,0.72,0.338485654439357,0.117123063819847,-0.338485654439357,-2.89,FALSE
"23116",2.29,16,2.29,0.0359448252792545,TRUE,1.07951635261146,0.555406581333203,0.72,0.702157317291115,0.306618915847649,-0.702157317291115,-2.29,FALSE
"3979",0.5,15,0.5,0.624330113520076,FALSE,0.242535625036333,0.125,0.72,0.157909975010173,0.315819950020346,0.157909975010173,0.5,FALSE
"26028",4.83,6,4.83,0.00291025981829152,TRUE,3.41532575313102,1.82556840463457,0.93,1.93685141902932,0.40100443458164,-1.93685141902932,-4.83,FALSE
"21837",3.27,29,3.27,0.00277324915168853,TRUE,1.17461867525511,0.597017587680631,0.72,0.758745892201485,0.232032382936234,0.758745892201485,3.27,FALSE
"16410",1.85,36,1.85,0.0725353375653102,FALSE,0.600219258183821,0.304138126514911,0.72,0.387040843382206,0.209211266693084,-0.387040843382206,-1.85,FALSE
"21597",2.6,4,2.6,0.0600481318796748,FALSE,2.12289111041209,1.16275534829989,0.93,1.22996485164774,0.473063404479902,-1.22996485164774,-2.6,FALSE
"5229",1.174,16,1.174,0.257574314048977,FALSE,0.553428907408671,0.284736823792655,0.72,0.35997060720514,0.306618915847649,0.35997060720514,1.174,FALSE
"8409",1.4,15,1.4,0.181856081403569,FALSE,0.679099750101732,0.35,0.72,0.442147930028485,0.315819950020347,0.442147930028485,1.4,FALSE
"13027",2.1,15,2.1,0.0530552561520428,FALSE,1.0186496251526,0.525,0.72,0.663221895042728,0.315819950020346,-0.663221895042728,-2.1,FALSE
"1175",5.2,37,5.2,7.5922185334143e-06,TRUE,1.66533279957291,0.843551389879965,0.72,1.07365018459399,0.206471189344998,1.07365018459399,5.2,FALSE
"3903",2.99,11,2.99,0.0122976974187281,TRUE,1.65855358671344,0.863138652438491,0.72,1.08585483403548,0.363162151851329,-1.08585483403548,-2.99,FALSE
"12008",5.99,3,5.99,0.00931634641724077,TRUE,5.3576188740895,2.995,0.93,3.16038332118626,0.527609903369994,-3.16038332118626,-5.99,FALSE
"5164",2.45,14,2.45,0.0280438284941305,TRUE,1.225,0.632587279880545,0.72,0.798462841513992,0.325903200617956,0.798462841513992,2.45,FALSE
"23573",2.73,19,2.73,0.0132987573781234,TRUE,1.19146968068852,0.610446557857443,0.72,0.773133032250144,0.283198912912141,-0.773133032250144,-2.73,FALSE
"2528",3.232,17,3.232,0.00489820642670824,TRUE,1.48294330373931,0.761789705598307,0.72,0.963712713077788,0.298178438452286,-0.963712713077788,-3.232,FALSE
"13166",2.43,17,2.43,0.0264675218282011,TRUE,1.11496046661093,0.572756492761104,0.72,0.724573605439055,0.298178438452286,0.724573605439055,2.43,FALSE
"6313",2.91,38,2.91,0.00601233714679661,TRUE,0.920222799108998,0.465972927572804,0.72,0.593162891602938,0.203836045224377,0.593162891602938,2.91,FALSE
"16726",2.4,9,2.4,0.0398978866693485,TRUE,1.44725445397327,0.758946638440411,0.93,0.807128185527711,0.336303410636546,0.807128185527711,2.4,FALSE
"18750",4.27,76,4.27,5.58769723437713e-05,TRUE,0.966964587159485,0.486611661482654,0.72,0.621110480672167,0.145459128963037,-0.621110480672167,-4.27,FALSE
"13688",4.55,28,4.55,9.48178439226233e-05,TRUE,1.661425091099,0.844913788705586,0.72,1.07353695337574,0.235942187555108,-1.07353695337574,-4.55,FALSE
"3890",3.79,16,3.79,0.00160626869721492,TRUE,1.78662313379801,0.919210018887702,0.72,1.16208569106259,0.306618915847649,-1.16208569106259,-3.79,FALSE
"12709",3.68,5,3.68,0.0142936113121803,TRUE,2.78181852134791,1.50235370890702,0.93,1.59191624577788,0.432585936352684,-1.59191624577788,-3.68,FALSE
"18369",4.469,61,4.469,3.4736383700551e-05,TRUE,1.12608215325216,0.567563567563851,0.72,0.723948771556577,0.161993459735193,0.723948771556577,4.469,FALSE
"26571",5.92,1120,5.92,4.27591917429027e-09,TRUE,0.353472208943707,0.176814916562492,0.72,0.226278958429232,0.0382227970319649,-0.226278958429232,-5.92,FALSE
"17727",1.6,25,1.6,0.12216142516058,FALSE,0.615840287135601,0.313785816221094,0.72,0.398361068077156,0.248975667548223,0.398361068077156,1.6,FALSE
"4837",1.72,44,1.72,0.092459864520809,FALSE,0.507200329172846,0.256402461419976,0.72,0.32662586439078,0.189898758366732,0.32662586439078,1.72,FALSE
"9689",2.36,17,2.36,0.0304905072675625,TRUE,1.08284226386905,0.556257334533417,0.72,0.703701114747395,0.298178438452286,-0.703701114747395,-2.36,FALSE
"17685",4.659,15,4.659,0.000308729256786933,TRUE,2.25994695408855,1.16475,0.72,1.47140514714479,0.315819950020346,-1.47140514714479,-4.659,FALSE
"23937",3.83,7,3.83,0.00645780378482241,TRUE,2.55333333333333,1.35410948597224,0.93,1.43805515528751,0.375471319918411,-1.43805515528751,-3.83,FALSE
"3851",0.96,53,0.96,0.341414472427612,FALSE,0.258892747185885,0.130639452948436,0.72,0.166550375334922,0.17348997430721,-0.166550375334922,-0.96,FALSE
"10214",2.64,23,2.64,0.0146349415089346,TRUE,1.056,0.538887743412299,0.72,0.683679175256856,0.258969384566991,-0.683679175256856,-2.64,FALSE
"6160",2.48,141,2.48,0.0143155802199244,TRUE,0.414776036963517,0.208116976857579,0.72,0.265981513687242,0.107250610357759,0.265981513687242,2.48,FALSE
"9106",5.5,7,5.5,0.000906537587319844,TRUE,3.66666666666667,1.94454364826301,0.93,2.06509225955126,0.375471319918411,-2.06509225955126,-5.5,FALSE
"9941",1.55,22,1.55,0.135408507489375,FALSE,0.632784850218988,0.323197341788466,0.72,0.409881844149012,0.264439899450976,-0.409881844149012,-1.55,FALSE
"23875",2.379,19,2.379,0.0279999652143958,TRUE,1.03828072174285,0.5319605718472,0.72,0.673730213817982,0.283198912912141,-0.673730213817982,-2.379,FALSE
"13041",3.97,11,3.97,0.00219609820639111,TRUE,2.20215977901416,1.14604028434141,0.72,1.44175374284978,0.363162151851329,-1.44175374284978,-3.97,FALSE
"21444",3.33,15,3.33,0.00456898660563576,TRUE,1.61528726274198,0.8325,0.72,1.05168043356775,0.315819950020347,1.05168043356775,3.33,FALSE
"23752",3.5,16,3.5,0.00296354801164389,TRUE,1.64991582276861,0.848874687627165,0.72,1.07316620546677,0.306618915847649,-1.07316620546677,-3.5,FALSE
"7221",2.26,19,2.26,0.0357583192968136,TRUE,0.986344863866686,0.505351362914952,0.72,0.640029543181438,0.283198912912141,0.640029543181438,2.26,FALSE
"372",4.7,312,4.7,3.90876779832183e-06,TRUE,0.530472689104114,0.265659706903784,0.72,0.339807341919877,0.0722994344510376,0.339807341919877,4.7,FALSE
"7792",1.75,18,1.75,0.0971456420843264,FALSE,0.782623792124926,0.401477534273483,0.72,0.508198486471887,0.290399135126793,-0.508198486471887,-1.75,FALSE
"13922",2.868,13,2.868,0.0131936340794532,TRUE,1.48102883158972,0.766505241804833,0.72,0.966571846944601,0.337019472435356,-0.966571846944601,-2.868,FALSE
"18884",0.37,5,0.37,0.72653761353284,FALSE,0.279693710026828,0.151051867471629,0.93,0.160056796450493,0.432585936352684,0.160056796450493,0.37,FALSE
"23335",3.6,15,3.6,0.00262566102522244,TRUE,1.7462565002616,0.9,0.72,1.13695182007325,0.315819950020346,-1.13695182007325,-3.6,FALSE
"20546",3.56,96,3.56,0.000578825479305767,TRUE,0.719228611721174,0.361463234787568,0.72,0.461637540328978,0.129673466384544,-0.461637540328978,-3.56,FALSE
"10279",0.67,38,0.67,0.506909127109233,FALSE,0.211872603231281,0.107285863049408,0.72,0.136570150300333,0.203836045224377,0.136570150300333,0.67,FALSE
"21938",3.16,5,3.16,0.0250951537316446,TRUE,2.38873546941832,1.29006459786581,0.93,1.36697155887448,0.432585936352684,1.36697155887448,3.16,FALSE
"9126",1.5,21,1.5,0.148499580128529,FALSE,0.625543242171224,0.319801074533416,0.72,0.405408881472002,0.270272587648001,-0.405408881472002,-1.5,FALSE
"15457",2.92,19,2.92,0.00878374202630505,TRUE,1.2743924789782,0.652931849429939,0.72,0.826940825703451,0.283198912912141,-0.826940825703451,-2.92,FALSE
"594",2.15,50,2.15,0.0364167686296313,TRUE,0.596302710942121,0.301060218066022,0.72,0.38372811607133,0.178478193521549,0.38372811607133,2.15,FALSE
"8031",3.526,12,3.526,0.00417704680147057,TRUE,1.88472627796642,0.977936445945079,0.72,1.23183759891105,0.34935836611204,-1.23183759891105,-3.526,FALSE
"25273",1.4,23,1.4,0.17485843459292,FALSE,0.56,0.285773803324704,0.72,0.362557138393787,0.258969384566991,-0.362557138393787,-1.4,FALSE
"5558",0.91,31,0.91,0.369844056222359,FALSE,0.31682133383937,0.16086679271994,0.72,0.20453406423338,0.224762707948769,0.20453406423338,0.91,FALSE
"5232",1.93,39,1.93,0.0609030006396263,FALSE,0.602830720890019,0.305159794206249,0.72,0.388507653677704,0.201299302423681,0.388507653677704,1.93,FALSE
"24457",2.6,140,2.6,0.0103222385833108,TRUE,0.436374306314278,0.218959499477295,0.72,0.27983564539165,0.107629094381404,-0.27983564539165,-2.6,FALSE
"20389",2.7,23,2.7,0.0127789575878272,TRUE,1.08,0.551135192126215,0.72,0.699217338330875,0.258969384566991,-0.699217338330875,-2.7,FALSE
"8751",0.24,37,0.24,0.811654971967581,FALSE,0.0768615138264418,0.038933141071383,0.72,0.0495530854427995,0.206471189344998,0.0495530854427995,0.24,FALSE
"5158",1.61,23,1.61,0.121038525607646,FALSE,0.644,0.32863987382341,0.72,0.416940709152855,0.258969384566991,0.416940709152855,1.61,FALSE
"6302",5.16,32,5.16,1.24773390606236e-05,TRUE,1.76986539867069,0.898240704731401,0.72,1.1422956190344,0.221375119967907,-1.1422956190344,-5.16,FALSE
"12427",4.69,5,4.69,0.00538509563468326,TRUE,3.54530675682655,1.91468448227552,0.93,2.02882804149409,0.432585936352684,-2.02882804149409,-4.69,FALSE
"4767",5,27,5,3.04556544359347e-05,TRUE,1.85695338177052,0.944911182523068,0.72,1.20028299831235,0.240056599662471,1.20028299831235,5,FALSE
"20982",1.39,34,1.39,0.173563059078303,FALSE,0.463333333333333,0.234952882814528,0.72,0.298899408959793,0.21503554601424,0.298899408959793,1.39,FALSE
"9234",2.59,18,2.59,0.0184837037442127,TRUE,1.15828321234489,0.594186750724755,0.72,0.752133759978393,0.290399135126793,-0.752133759978393,-2.59,FALSE
"3827",5.09,65,5.09,3.28471177013512e-06,TRUE,1.24368494354719,0.626535689084804,0.72,0.799337480334271,0.157040762344651,-0.799337480334271,-5.09,FALSE
"16449",0.2,44,0.2,0.842402089696479,FALSE,0.0589767824619589,0.0298142396999972,0.72,0.0379797516733465,0.189898758366732,0.0379797516733465,0.2,FALSE
"22852",1.28,27,1.28,0.211434059097761,FALSE,0.475380065733253,0.241897262725905,0.72,0.307272447567963,0.240056599662471,-0.307272447567963,-1.28,FALSE
"1861",0.2,26,0.2,0.843036666600958,FALSE,0.0755928946018454,0.038490017945975,0.72,0.0488788234096188,0.244394117048094,0.0488788234096188,0.2,FALSE
"11458",0.173,8,0.173,0.866948362445148,FALSE,0.109414807041826,0.0576666666666667,0.93,0.0612890364929278,0.354271887242357,-0.0612890364929278,-0.173,FALSE
"25569",0.4,13,0.4,0.695651511284004,FALSE,0.206559111797729,0.10690449676497,0.72,0.134807788974142,0.337019472435356,0.134807788974142,0.4,FALSE
"11370",3.048,14,3.048,0.00868419526945852,TRUE,1.524,0.786990215949347,0.72,0.99335295548353,0.325903200617956,-0.99335295548353,-3.048,FALSE
"765",0.9,11,0.9,0.387399023700298,FALSE,0.499230176602706,0.259807621135332,0.72,0.326845936666197,0.363162151851329,0.326845936666197,0.9,FALSE
"19556",1.06,116,1.06,0.291346725730893,FALSE,0.195161818994445,0.0979970346664571,0.72,0.125203174278294,0.118116202149334,-0.125203174278294,-1.06,FALSE
"26024",3.93,15,3.93,0.00133690179940116,TRUE,1.90633001278558,0.9825,0.72,1.24117240357996,0.315819950020346,1.24117240357996,3.93,FALSE
"25620",5.43,79,5.43,6.03198743398536e-07,TRUE,1.20666666666667,0.607092455891193,0.72,0.774973234908325,0.142720669412215,-0.774973234908325,-5.43,FALSE
"15839",4.07,29,4.07,0.000330703905524254,TRUE,1.46198715849795,0.743076936348675,0.72,0.944371798550472,0.232032382936234,-0.944371798550472,-4.07,FALSE
"21172",3.7,48,3.7,0.000554742838901223,TRUE,1.04651803615609,0.528571428571429,0.72,0.673596478695134,0.182053102350036,-0.673596478695134,-3.7,FALSE
"2772",2.69,27,2.69,0.01210295330841,TRUE,0.999040919392539,0.508362216197411,0.72,0.645752253092047,0.240056599662471,0.645752253092047,2.69,FALSE
"959",3.17,9,3.17,0.0113659792554426,TRUE,1.91158192462302,1.00244201827338,0.93,1.06608181171785,0.336303410636546,1.06608181171785,3.17,FALSE
"26204",2.436,10,2.436,0.0350882488739197,TRUE,1.40642525574593,0.734481635391432,0.93,0.781517688816247,0.320820069300594,-0.781517688816247,-2.436,FALSE
"15652",2.437,13,2.437,0.0299350379734344,TRUE,1.25846138862766,0.651315646540578,0.72,0.821316454324962,0.337019472435356,-0.821316454324962,-2.437,FALSE
"9938",4.45,26,4.45,0.000143529531506648,TRUE,1.68194190489106,0.856402899297945,0.72,1.08755382086402,0.244394117048094,1.08755382086402,4.45,FALSE
"17846",0.38,223,0.38,0.704307079472288,FALSE,0.0506666666666667,0.0253898179816803,0.72,0.0324673356134765,0.0854403568775697,-0.0324673356134765,-0.38,FALSE
"1773",2.08,46,2.08,0.0431247470914982,TRUE,0.600444279957211,0.303399182315621,0.72,0.386571809655266,0.185851831565032,0.386571809655266,2.08,FALSE
"18310",1.66,33,1.66,0.106389193938809,FALSE,0.561182425139735,0.284687651336565,0.72,0.362106188001452,0.2181362578322,0.362106188001452,1.66,FALSE
"9608",4.743,14,4.743,0.000314575701066744,TRUE,2.3715,1.22463733407079,0.72,1.54575888053097,0.325903200617956,-1.54575888053097,-4.743,FALSE
"2829",0.48,23,0.48,0.635760808902232,FALSE,0.192,0.0979795897113271,0.72,0.124305304592156,0.258969384566991,0.124305304592156,0.48,FALSE
"18156",3.16,35,3.16,0.00324765368171853,TRUE,1.03900159976986,0.526666666666667,0.72,0.67012044793556,0.212063432891,0.67012044793556,3.16,FALSE
"7537",3.89,8,3.89,0.00460922736373104,TRUE,2.460252019611,1.29666666666667,0.93,1.37811764137277,0.354271887242357,-1.37811764137277,-3.89,FALSE
"21971",3,7,3,0.0199421261319925,TRUE,2,1.06066017177982,0.93,1.12641395975523,0.375471319918411,1.12641395975523,3,FALSE
"26755",4.75,78,4.75,9.0906797534096e-06,TRUE,1.0621322893124,0.534416752939861,0.72,0.682177103124172,0.143616232236668,-0.682177103124172,-4.75,FALSE
"3457",1.74,27,1.74,0.0932477103170943,FALSE,0.646219776856141,0.328829091518028,0.72,0.417698483412699,0.240056599662471,-0.417698483412699,-1.74,FALSE
"22649",0.72,28,0.72,0.477492687861434,FALSE,0.26290682760248,0.133700643487477,0.72,0.169878375039678,0.235942187555108,-0.169878375039678,-0.72,FALSE
"10680",2.84,18,2.84,0.0108628811990759,TRUE,1.27008661121988,0.651540684192395,0.72,0.824733543760091,0.290399135126793,-0.824733543760091,-2.84,FALSE
"5940",1.22,60,1.22,0.227238551488026,FALSE,0.309880309880465,0.156204993518133,0.72,0.199234082099586,0.163306624671792,-0.199234082099586,-1.22,FALSE
"14419",1.91,24,1.91,0.0681548143965935,FALSE,0.749163636227863,0.382,0.72,0.484805818143802,0.253825035677383,0.484805818143802,1.91,FALSE
"2998",5.41,14,5.41,9.19408697088731e-05,TRUE,2.705,1.39685599353214,0.72,1.76313631534314,0.325903200617956,1.76313631534314,5.41,FALSE
"16206",1.47,23,1.47,0.155109763570249,FALSE,0.588,0.300062493490939,0.72,0.380684995313476,0.258969384566991,0.380684995313476,1.47,FALSE
"2947",0.026,34,0.026,0.979409345065837,FALSE,0.00866666666666667,0.00439480212458829,0.72,0.00559092419637023,0.21503554601424,-0.00559092419637023,-0.026,FALSE
"5080",1.65,30,1.65,0.109375934784871,FALSE,0.583363094478902,0.296348748344179,0.72,0.376712765261901,0.228310766825395,0.376712765261901,1.65,FALSE
"26458",0.31,9,0.31,0.763618969511468,FALSE,0.186937033638213,0.0980306074652198,0.93,0.104254057297329,0.336303410636546,0.104254057297329,0.31,FALSE
"8444",2.211,16,2.211,0.0419413825428876,TRUE,1.04227539546897,0.536246266955332,0.72,0.677934422939151,0.306618915847649,-0.677934422939151,-2.211,FALSE
"10159",0.43,3,0.43,0.696212223565587,FALSE,0.384603692129964,0.215,0.93,0.226872258449097,0.527609903369994,-0.226872258449097,-0.43,FALSE
"2991",2.76,19,2.76,0.0124617005373948,TRUE,1.20456275410268,0.617154761789942,0.72,0.781628999637508,0.283198912912141,-0.781628999637508,-2.76,FALSE
"19836",3.94,27,3.94,0.000518590718290302,TRUE,1.46327926483517,0.744590011828178,0.72,0.945823002670135,0.240056599662471,0.945823002670135,3.94,FALSE
"3186",2.457,16,2.457,0.0258085133408417,TRUE,1.15824090758356,0.59591003071427,0.72,0.753362676237673,0.306618915847649,0.753362676237673,2.457,FALSE
"3565",0.47,24,0.47,0.642597766985191,FALSE,0.184349167029893,0.094,0.72,0.11929776676837,0.253825035677383,0.11929776676837,0.47,FALSE
"569",2.95,49,2.95,0.00486130929789752,TRUE,0.826165249576526,0.417193000900063,0.72,0.531705230529473,0.180239061196431,-0.531705230529473,-2.95,FALSE
"7070",0.38,27,0.38,0.706918269550972,FALSE,0.141128457014559,0.0718132498717532,0.72,0.0912215078717389,0.240056599662471,0.0912215078717389,0.38,FALSE
"17559",2.85,14,2.85,0.0128499261345145,TRUE,1.425,0.735866835779409,0.72,0.928824121761175,0.325903200617956,0.928824121761175,2.85,FALSE
"15660",3.231,12,3.231,0.00720592715360135,TRUE,1.72704214523809,0.896118167001858,0.72,1.128776880908,0.34935836611204,-1.128776880908,-3.231,FALSE
"19688",4.52,26,4.52,0.000119335427967604,TRUE,1.70839941800171,0.869874405579036,0.72,1.10466140905738,0.244394117048094,-1.10466140905738,-4.52,FALSE
